"year","geography","drug_type","geography_type","span","count","population","age_adj_rate","lower_age_adj","upper_age_adj","crude_rate","lower_crude_rate","upper_crude_rate","rse","rse_25","last_updated"
"2016","Garfield","prescription_opioid","county","1","0","2200","0","","403.3","0","0","174.3","1 000.00000%","1","final"
"2016","Grant","prescription_opioid","county","1","3","94605","4","0.8","12","3.2","1.1","9.3","57.63904%","1","final"
"2016","Grays Harbor","prescription_opioid","county","1","7","72823","9.4","3.5","21.1","9.6","4.7","19.8","37.76948%","1","final"
"2016","Island","prescription_opioid","county","1","0","82909","0","","7.9","0","0","4.6","1 000.00000%","1","final"
"2016","Jefferson","prescription_opioid","county","1","5","31087","16.3","3.7","52.1","16.1","6.9","37.6","44.67671%","1","final"
"2016","King","prescription_opioid","county","1","113","2105101","4.9","4","5.9","5.4","4.5","6.5","9.40679%","0","final"
"2016","Kitsap","prescription_opioid","county","1","14","262590","5.1","2.7","9.1","5.3","3.2","8.9","26.71658%","1","final"
"2016","Kittitas","prescription_opioid","county","1","2","43708","4.5","0.5","22.4","4.6","1.3","16.7","70.53456%","1","final"
"2016","Klickitat","prescription_opioid","county","1","0","21273","0","","28.7","0","0","18.1","1 000.00000%","1","final"
"2016","Lewis","prescription_opioid","county","1","6","76899","6.9","2.3","17.1","7.8","3.6","17","40.79085%","1","final"
"2016","Lincoln","prescription_opioid","county","1","2","10640","26.5","2.9","105.8","18.8","5.2","68.5","70.53456%","1","final"
"2016","Mason","prescription_opioid","county","1","5","62316","8.9","2.7","22.4","8","3.4","18.8","44.67671%","1","final"
"2016","Okanogan","prescription_opioid","county","1","2","41722","7","0.8","25.8","4.8","1.3","17.5","70.53456%","1","final"
"2016","Pacific","prescription_opioid","county","1","2","21190","4.4","0.5","36.2","9.4","2.6","34.4","70.53456%","1","final"
"2016","Pend Oreille","prescription_opioid","county","1","1","13289","3.2","0.1","51.6","7.5","1.3","42.6","99.50372%","1","final"
"2016","Pierce","prescription_opioid","county","1","62","844494","7.1","5.4","9.1","7.3","5.7","9.4","12.69899%","0","final"
"2016","San Juan","prescription_opioid","county","1","2","16320","5.3","0.6","74","12.3","3.4","44.7","70.53456%","1","final"
"2016","Skagit","prescription_opioid","county","1","8","122271","7","2.9","14.6","6.5","3.3","12.9","35.33326%","1","final"
"2016","Skamania","prescription_opioid","county","1","0","11500","0","","63.7","0","0","33.4","1 000.00000%","1","final"
"2016","Snohomish","prescription_opioid","county","1","57","772855","6.8","5.1","8.9","7.4","5.7","9.6","13.24416%","0","final"
"2016","Spokane","prescription_opioid","county","1","38","492527","7.4","5.1","10.3","7.7","5.6","10.6","16.22001%","0","final"
"2016","Stevens","prescription_opioid","county","1","4","44101","13.6","3.6","36.3","9.1","3.5","23.3","49.93762%","1","final"
"2016","Thurston","prescription_opioid","county","1","8","272685","2.6","1.1","5.5","2.9","1.5","5.8","35.33326%","1","final"
"2016","Wahkiakum","prescription_opioid","county","1","0","3999","0","","212.4","0","0","96","1 000.00000%","1","final"
"2016","Walla Walla","prescription_opioid","county","1","5","60731","9","2.8","22.9","8.2","3.5","19.3","44.67671%","1","final"
"2016","Whatcom","prescription_opioid","county","1","4","212536","2.1","0.5","5.7","1.9","0.7","4.8","49.93762%","1","final"
"2016","Whitman","prescription_opioid","county","1","1","47937","4","0.1","25.3","2.1","0.4","11.8","99.50372%","1","final"
"2016","Yakima","prescription_opioid","county","1","11","250907","4.6","2.3","8.5","4.4","2.4","7.9","30.13744%","1","final"
"2016","Adams","psycho_stimulant","county","1","1","19514","5.9","0.2","47.2","5.1","0.9","29","99.50372%","1","final"
"2016","Asotin","psycho_stimulant","county","1","1","22149","6","0.2","37.3","4.5","0.8","25.6","99.50372%","1","final"
"2016","Benton","psycho_stimulant","county","1","6","190505","3.8","1.4","8.4","3.1","1.4","6.9","40.79085%","1","final"
"2016","Chelan","psycho_stimulant","county","1","1","75916","1.6","0","9.7","1.3","0.2","7.5","99.50372%","1","final"
"2016","Clallam","psycho_stimulant","county","1","7","73408","11.5","4.5","25.4","9.5","4.6","19.7","37.76948%","1","final"
"2016","Clark","psycho_stimulant","county","1","19","461019","4.2","2.5","6.7","4.1","2.6","6.4","22.93554%","0","final"
"2016","Columbia","psycho_stimulant","county","1","0","4051","0","","169","0","0","94.7","1 000.00000%","1","final"
"2016","Cowlitz","psycho_stimulant","county","1","7","104846","7","2.8","15.3","6.7","3.2","13.8","37.76948%","1","final"
"2016","Douglas","psycho_stimulant","county","1","1","40719","2.8","0.1","17.3","2.5","0.4","13.9","99.50372%","1","final"
"2016","Ferry","psycho_stimulant","county","1","0","7707","0","","89.3","0","0","49.8","1 000.00000%","1","final"
"2016","Franklin","psycho_stimulant","county","1","3","88664","3.8","0.8","13.5","3.4","1.2","9.9","57.63904%","1","final"
"2016","Garfield","psycho_stimulant","county","1","0","2200","0","","403.3","0","0","174.3","1 000.00000%","1","final"
"2016","Grant","psycho_stimulant","county","1","5","94605","5.8","1.8","14.2","5.3","2.3","12.4","44.67671%","1","final"
"2016","Grays Harbor","psycho_stimulant","county","1","15","72823","21.2","11.4","36.6","20.6","12.5","34","25.81129%","1","final"
"2016","Island","psycho_stimulant","county","1","1","82909","1.4","0","10.1","1.2","0.2","6.8","99.50372%","1","final"
"2016","Jefferson","psycho_stimulant","county","1","2","31087","11.8","1.4","46.9","6.4","1.8","23.5","70.53456%","1","final"
"2016","King","psycho_stimulant","county","1","84","2105101","3.8","3","4.7","4","3.2","4.9","10.91025%","0","final"
"2016","Kitsap","psycho_stimulant","county","1","13","262590","5.2","2.7","9.3","5","2.9","8.5","27.72435%","1","final"
"2016","Kittitas","psycho_stimulant","county","1","1","43708","2.9","0.1","20.5","2.3","0.4","13","99.50372%","1","final"
"2016","Klickitat","psycho_stimulant","county","1","1","21273","4.9","0.1","35.9","4.7","0.8","26.6","99.50372%","1","final"
"2016","Lewis","psycho_stimulant","county","1","2","76899","1.6","0.2","9","2.6","0.7","9.5","70.53456%","1","final"
"2016","Lincoln","psycho_stimulant","county","1","0","10640","0","","61.5","0","0","36.1","1 000.00000%","1","final"
"2016","Mason","psycho_stimulant","county","1","6","62316","9.8","3.3","23.4","9.6","4.4","21","40.79085%","1","final"
"2016","Okanogan","psycho_stimulant","county","1","2","41722","6.7","0.8","25.1","4.8","1.3","17.5","70.53456%","1","final"
"2016","Pacific","psycho_stimulant","county","1","1","21190","2.2","0.1","34","4.7","0.8","26.7","99.50372%","1","final"
"2016","Pend Oreille","psycho_stimulant","county","1","1","13289","7.6","0.2","59.4","7.5","1.3","42.6","99.50372%","1","final"
"2016","Pierce","psycho_stimulant","county","1","47","844494","5.5","4","7.4","5.6","4.2","7.4","14.58495%","0","final"
"2016","San Juan","psycho_stimulant","county","1","1","16320","6.3","0.2","76.7","6.1","1.1","34.7","99.50372%","1","final"
"2016","Skagit","psycho_stimulant","county","1","7","122271","6.7","2.6","14.3","5.7","2.8","11.8","37.76948%","1","final"
"2016","Skamania","psycho_stimulant","county","1","0","11500","0","","63.7","0","0","33.4","1 000.00000%","1","final"
"2016","Snohomish","psycho_stimulant","county","1","40","772855","5.1","3.6","7","5.2","3.8","7","15.80941%","0","final"
"2016","Spokane","psycho_stimulant","county","1","20","492527","3.8","2.3","6.1","4.1","2.6","6.3","22.35509%","0","final"
"2016","Stevens","psycho_stimulant","county","1","3","44101","9.9","2","30.6","6.8","2.3","20","57.63904%","1","final"
"2016","Thurston","psycho_stimulant","county","1","5","272685","1.5","0.4","3.8","1.8","0.8","4.3","44.67671%","1","final"
"2016","Wahkiakum","psycho_stimulant","county","1","0","3999","0","","212.4","0","0","96","1 000.00000%","1","final"
"2016","Walla Walla","psycho_stimulant","county","1","1","60731","1.4","0","11.3","1.6","0.3","9.3","99.50372%","1","final"
"2016","Whatcom","psycho_stimulant","county","1","5","212536","2.6","0.8","6.4","2.4","1","5.5","44.67671%","1","final"
"2016","Whitman","psycho_stimulant","county","1","0","47937","0","","18.6","0","0","8","1 000.00000%","1","final"
"2016","Yakima","psycho_stimulant","county","1","11","250907","4.9","2.4","9","4.4","2.4","7.9","30.13744%","1","final"
"2016","Adams","prescription_opioid_non_fentanyl","county","1","0","19514","0","","38.9","0","0","19.7","1 000.00000%","1","final"
"2016","Asotin","prescription_opioid_non_fentanyl","county","1","4","22149","22.1","5.5","61.8","18.1","7","46.4","49.93762%","1","final"
"2016","Benton","prescription_opioid_non_fentanyl","county","1","17","190505","9","5.1","14.8","8.9","5.6","14.3","24.24643%","0","final"
"2016","Chelan","prescription_opioid_non_fentanyl","county","1","3","75916","3.7","0.7","12.7","4","1.3","11.6","57.63904%","1","final"
"2016","Clallam","prescription_opioid_non_fentanyl","county","1","8","73408","12","4.9","25.7","10.9","5.5","21.5","35.33326%","1","final"
"2016","Clark","prescription_opioid_non_fentanyl","county","1","27","461019","5.4","3.5","8","5.9","4","8.5","19.24145%","0","final"
"2016","Columbia","prescription_opioid_non_fentanyl","county","1","0","4051","0","","169","0","0","94.7","1 000.00000%","1","final"
"2016","Cowlitz","prescription_opioid_non_fentanyl","county","1","8","104846","6.3","2.6","13.8","7.6","3.9","15.1","35.33326%","1","final"
"2016","Douglas","prescription_opioid_non_fentanyl","county","1","3","40719","6","1.2","21.1","7.4","2.5","21.7","57.63904%","1","final"
"2016","Ferry","prescription_opioid_non_fentanyl","county","1","0","7707","0","","89.3","0","0","49.8","1 000.00000%","1","final"
"2016","Franklin","prescription_opioid_non_fentanyl","county","1","3","88664","3.8","0.8","13.5","3.4","1.2","9.9","57.63904%","1","final"
"2016","Garfield","prescription_opioid_non_fentanyl","county","1","0","2200","0","","403.3","0","0","174.3","1 000.00000%","1","final"
"2016","Grant","prescription_opioid_non_fentanyl","county","1","3","94605","4","0.8","12","3.2","1.1","9.3","57.63904%","1","final"
"2016","Grays Harbor","prescription_opioid_non_fentanyl","county","1","7","72823","9.4","3.5","21.1","9.6","4.7","19.8","37.76948%","1","final"
"2016","Island","prescription_opioid_non_fentanyl","county","1","0","82909","0","","7.9","0","0","4.6","1 000.00000%","1","final"
"2016","Jefferson","prescription_opioid_non_fentanyl","county","1","4","31087","10.1","1.6","42.2","12.9","5","33.1","49.93762%","1","final"
"2016","King","prescription_opioid_non_fentanyl","county","1","93","2105101","3.9","3.2","4.8","4.4","3.6","5.4","10.36896%","0","final"
"2016","Kitsap","prescription_opioid_non_fentanyl","county","1","12","262590","4.5","2.2","8.3","4.6","2.6","8","28.85549%","1","final"
"2016","Kittitas","prescription_opioid_non_fentanyl","county","1","2","43708","4.5","0.5","22.4","4.6","1.3","16.7","70.53456%","1","final"
"2016","Klickitat","prescription_opioid_non_fentanyl","county","1","0","21273","0","","28.7","0","0","18.1","1 000.00000%","1","final"
"2016","Lewis","prescription_opioid_non_fentanyl","county","1","5","76899","6.1","1.8","16.2","6.5","2.8","15.2","44.67671%","1","final"
"2016","Lincoln","prescription_opioid_non_fentanyl","county","1","2","10640","26.5","2.9","105.8","18.8","5.2","68.5","70.53456%","1","final"
"2016","Mason","prescription_opioid_non_fentanyl","county","1","4","62316","7","1.7","19.6","6.4","2.5","16.5","49.93762%","1","final"
"2016","Okanogan","prescription_opioid_non_fentanyl","county","1","2","41722","7","0.8","25.8","4.8","1.3","17.5","70.53456%","1","final"
"2016","Pacific","prescription_opioid_non_fentanyl","county","1","2","21190","4.4","0.5","36.2","9.4","2.6","34.4","70.53456%","1","final"
"2016","Pend Oreille","prescription_opioid_non_fentanyl","county","1","1","13289","3.2","0.1","51.6","7.5","1.3","42.6","99.50372%","1","final"
"2016","Pierce","prescription_opioid_non_fentanyl","county","1","55","844494","6.2","4.7","8.2","6.5","5","8.5","13.48277%","0","final"
"2016","San Juan","prescription_opioid_non_fentanyl","county","1","2","16320","5.3","0.6","74","12.3","3.4","44.7","70.53456%","1","final"
"2016","Skagit","prescription_opioid_non_fentanyl","county","1","8","122271","7","2.9","14.6","6.5","3.3","12.9","35.33326%","1","final"
"2016","Skamania","prescription_opioid_non_fentanyl","county","1","0","11500","0","","63.7","0","0","33.4","1 000.00000%","1","final"
"2016","Snohomish","prescription_opioid_non_fentanyl","county","1","49","772855","5.8","4.2","7.7","6.3","4.8","8.4","14.28426%","0","final"
"2016","Spokane","prescription_opioid_non_fentanyl","county","1","31","492527","6.1","4.1","8.9","6.3","4.4","8.9","17.95763%","0","final"
"2016","Stevens","prescription_opioid_non_fentanyl","county","1","3","44101","9.7","1.9","30.2","6.8","2.3","20","57.63904%","1","final"
"2016","Thurston","prescription_opioid_non_fentanyl","county","1","7","272685","2.2","0.8","5","2.6","1.2","5.3","37.76948%","1","final"
"2016","Wahkiakum","prescription_opioid_non_fentanyl","county","1","0","3999","0","","212.4","0","0","96","1 000.00000%","1","final"
"2016","Walla Walla","prescription_opioid_non_fentanyl","county","1","5","60731","9","2.8","22.9","8.2","3.5","19.3","44.67671%","1","final"
"2016","Whatcom","prescription_opioid_non_fentanyl","county","1","3","212536","1.7","0.3","5.2","1.4","0.5","4.2","57.63904%","1","final"
"2016","Whitman","prescription_opioid_non_fentanyl","county","1","1","47937","4","0.1","25.3","2.1","0.4","11.8","99.50372%","1","final"
"2016","Yakima","prescription_opioid_non_fentanyl","county","1","8","250907","3.2","1.4","6.6","3.2","1.6","6.3","35.33326%","1","final"
"2017","Adams","any_drug","county","1","2","19866","14.3","1.6","57","10.1","2.8","36.7","70.53456%","1","final"
"2017","Asotin","any_drug","county","1","3","22289","13.5","2.5","47.5","13.5","4.6","39.6","57.63904%","1","final"
"2017","Benton","any_drug","county","1","31","193502","15.8","10.6","22.9","16","11.3","22.7","17.95763%","0","final"
"2017","Chelan","any_drug","county","1","8","76831","11.5","4.7","23.9","10.4","5.3","20.5","35.33326%","1","final"
"2017","Clallam","any_drug","county","1","17","74243","25.8","14.4","43.6","22.9","14.3","36.7","24.24643%","0","final"
"2017","Clark","any_drug","county","1","80","470997","17.2","13.6","21.6","17","13.6","21.1","11.17964%","0","final"
"2017","Columbia","any_drug","county","1","1","4103","49.3","1.2","274.7","24.4","4.3","137.9","99.50372%","1","final"
"2017","Cowlitz","any_drug","county","1","23","105901","23.8","14.8","36.7","21.7","14.5","32.6","20.84691%","0","final"
"2017","Douglas","any_drug","county","1","1","41423","2.8","0.1","17","2.4","0.4","13.7","99.50372%","1","final"
"2017","Ferry","any_drug","county","1","2","7737","19.4","1.6","116.1","25.8","7.1","94.2","70.53456%","1","final"
"2017","Franklin","any_drug","county","1","8","90335","10","4.2","21.4","8.9","4.5","17.5","35.33326%","1","final"
"2017","Garfield","any_drug","county","1","0","2207","0","","347.3","0","0","173.8","1 000.00000%","1","final"
"2017","Grant","any_drug","county","1","14","95629","15.4","8.3","26.6","14.6","8.7","24.6","26.71658%","1","final"
"2017","Grays Harbor","any_drug","county","1","18","72970","23.4","13.4","38.8","24.7","15.6","39","23.56368%","0","final"
"2017","Island","any_drug","county","1","14","82787","18","9.4","32.5","16.9","10.1","28.4","26.71658%","1","final"
"2017","Jefferson","any_drug","county","1","7","31353","21.3","7.2","56.7","22.3","10.8","46.1","37.76948%","1","final"
"2017","King","any_drug","county","1","324","2153701","14.1","12.6","15.8","15","13.5","16.8","5.55547%","0","final"
"2017","Kitsap","any_drug","county","1","32","264294","10","6.7","14.8","12.1","8.6","17.1","17.67491%","0","final"
"2017","Kittitas","any_drug","county","1","6","44730","14.9","4.9","37.4","13.4","6.1","29.3","40.79085%","1","final"
"2017","Klickitat","any_drug","county","1","3","21661","13.4","2.4","48.1","13.8","4.7","40.7","57.63904%","1","final"
